"2020-02-06 00:00:00","2021-02-09 00:00:00","Netflix","","","","2017","","Episode 22",""
"2020-02-29 00:00:00","2030-12-01 00:00:00","Netflix","","","","2017","","Episode 4",""
"2020-02-29 00:00:00","2030-12-01 00:00:00","Netflix","","","","2017","","Episode 6",""
"2020-02-29 00:00:00","2030-12-01 00:00:00","Netflix","","","","2017","","Episode 15",""
"2017-03-31 00:00:00","2019-06-07 00:00:00","Netflix","","","","1990","","Dairy Farm",""
"2017-03-31 00:00:00","2019-06-07 00:00:00","Netflix","","","","1990","","Egon's Ghost",""
"2017-03-31 00:00:00","2019-06-07 00:00:00","Netflix","","","","1990","","Ghostbuster of the Year",""
"2017-03-31 00:00:00","2019-06-07 00:00:00","Netflix","","","","1990","","They Call Me Mister Slimer",""
"2017-03-31 00:00:00","2019-06-07 00:00:00","Netflix","","","","1990","","Ragnarok and Roll",""
"2017-03-31 00:00:00","2019-06-07 00:00:00","Netflix","","","","1990","","Beneath These Streets",""
"2017-03-31 00:00:00","2019-06-07 00:00:00","Netflix","","","","1990","","The Boogieman Cometh",""
"2017-03-31 00:00:00","2019-06-07 00:00:00","Netflix","","","","1990","","Ghosts-r-us!",""
"2017-03-31 00:00:00","2019-06-07 00:00:00","Netflix","","","","1990","","If I Were a Witch Man",""
"2017-03-31 00:00:00","2019-06-07 00:00:00","Netflix","","","","1990","","Live: From Al Capone's Tomb",""
"2017-03-31 00:00:00","2030-12-01 00:00:00","Netflix","","","","2016","","Exes Mark The Spot",""
"2017-03-31 00:00:00","2030-12-01 00:00:00","Netflix","","","","2016","","Deals Undone",""
"2017-03-21 00:00:00","2019-03-30 00:00:00","Netflix","","","","2014","","Josh & Rachel Jackling",""
"2017-03-01 00:00:00","2019-03-01 00:00:00","Netflix","","","","1999","","Episode 2",""
"2017-02-28 00:00:00","2019-02-28 00:00:00","Netflix","","","","2008","","Nearly Assassinated at the Berghof",""
"2017-02-28 00:00:00","2019-02-28 00:00:00","Netflix","","","","2008","","Attempt to Kill Hitler at the Wolf's Lair",""
"2017-02-28 00:00:00","2019-05-15 00:00:00","Netflix","","","","2006","","Milk Bomb",""
"2017-02-28 00:00:00","2019-05-15 00:00:00","Netflix","","","","2015","","Hertfordshire 2",""
"2017-02-28 00:00:00","2019-02-28 00:00:00","Netflix","","","","2014","","Wyre Forest",""
"2017-02-28 00:00:00","2019-02-28 00:00:00","Netflix","","","","2014","","West Sussex",""
"2017-02-28 00:00:00","2019-02-28 00:00:00","Netflix","","","","2014","","Tiverton",""
"2017-01-18 00:00:00","2018-10-29 00:00:00","Netflix","","","","2008","","Jonty Hearnden v Paul Hayes – Auction",""
"2017-01-18 00:00:00","2018-10-29 00:00:00","Netflix","","","","2008","","Eric v Paul: Car Boot",""
"2017-01-18 00:00:00","2019-07-08 00:00:00","Netflix","","","","2014","","Dying for Baby",""
"2017-01-15 00:00:00","2021-01-01 00:00:00","Netflix","","","","2011","","Perfect Blue/ Sunbeams",""
"2016-12-31 00:00:00","2019-03-30 00:00:00","Netflix","","","","2013","","Blizzards",""
"2016-12-31 00:00:00","2018-10-29 00:00:00","Netflix","","","","2010","","The Haunting and the Hoe-down",""
"2016-12-31 00:00:00","2018-06-30 00:00:00","Netflix","","","","2011","","Glynllifon",""
"2016-12-31 00:00:00","2018-06-30 00:00:00","Netflix","","","","2013","","Lights Out",""
"2016-12-31 00:00:00","2019-03-30 00:00:00","Netflix","","","","2012","","Deaths in New York",""
"2016-12-31 00:00:00","2018-06-30 00:00:00","Netflix","","","","2009","","The Butler and his Apprentice",""
"2018-06-01 00:00:00","2020-08-01 00:00:00","Netflix","","","","2016","","Season 1, Episode 10",""
"2018-06-01 00:00:00","2019-06-01 00:00:00","Netflix","","","","2014","","Numbers Game",""
"2018-06-01 00:00:00","2019-06-01 00:00:00","Netflix","","","","2014","","Wrecked",""
"2018-06-01 00:00:00","2019-06-01 00:00:00","Netflix","","","","2016","","Morocco",""
"2018-05-22 00:00:00","2019-05-22 00:00:00","Netflix","","","","2013","","O Brother, I Hate Thou",""
"2018-05-22 00:00:00","2019-05-22 00:00:00","Netflix","","","","2013","","Safes & Snakes",""
"2018-05-22 00:00:00","2019-06-05 00:00:00","Netflix","","","","2015","","Ballywalter Park",""
"2018-05-22 00:00:00","2019-06-05 00:00:00","Netflix","","","","2015","","Birr Castle",""
"2018-05-21 00:00:00","2019-05-22 00:00:00","Netflix","","","","2012","","Episode 9",""
"2018-04-30 00:00:00","2030-01-01 00:00:00","Netflix","","","","2017","","Episode 29",""
"2018-04-30 00:00:00","2030-01-01 00:00:00","Netflix","","","","2017","","Episode 17",""
"2018-04-30 00:00:00","2030-01-01 00:00:00","Netflix","","","","2017","","Episode 13",""
"2018-04-16 00:00:00","2018-12-17 00:00:00","Netflix","","","","2017","","Wombmates",""
"2018-04-14 00:00:00","2030-01-01 00:00:00","Netflix","","","","1969","","Michael Ellis",""
